Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MTPAPI,Chrome 114.0.0.0,,,2023-06-20 15:45:15,2023-06-20 15:45:28,12.556s,FAILED
,,,,,,,
Test Cases/MolecularTargetAPI,Chrome 114.0.0.0,,,2023-06-20 15:45:25,2023-06-20 15:45:28,2.811s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-06-20 15:45:25,2023-06-20 15:45:27,2.224s,PASSED
testName = $testName,Chrome 114.0.0.0,,,2023-06-20 15:45:27,2023-06-20 15:45:27,0.000s,PASSED
url = $host + $suffixUrl,Chrome 114.0.0.0,,,2023-06-20 15:45:27,2023-06-20 15:45:27,0.000s,PASSED
checkPointName = testName,Chrome 114.0.0.0,,,2023-06-20 15:45:27,2023-06-20 15:45:27,0.001s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-06-20 15:45:27,2023-06-20 15:45:28,0.142s,PASSED
"setViewPortSize(1200, 99999)",Chrome 114.0.0.0,,,2023-06-20 15:45:28,2023-06-20 15:45:28,0.247s,PASSED
navigateToUrl(url),Chrome 114.0.0.0,,,2023-06-20 15:45:28,2023-06-20 15:45:28,0.131s,FAILED
